지점명,일시,일강수량(mm)
대구,2025-02-01,5.9
대구,2025-02-02,
대구,2025-02-03,
대구,2025-02-04,
대구,2025-02-05,
대구,2025-02-06,
대구,2025-02-07,1
대구,2025-02-08,
대구,2025-02-09,
대구,2025-02-10,
대구,2025-02-11,
대구,2025-02-12,5.7
대구,2025-02-13,
대구,2025-02-14,
대구,2025-02-15,
대구,2025-02-16,
대구,2025-02-17,
대구,2025-02-18,
대구,2025-02-19,
대구,2025-02-20,
대구,2025-02-21,
대구,2025-02-22,0
대구,2025-02-23,
대구,2025-02-24,
대구,2025-02-25,
대구,2025-02-26,
대구,2025-02-27,0
대구,2025-02-28,0.1
대구,2025-03-01,0
대구,2025-03-02,4
대구,2025-03-03,13.4
대구,2025-03-04,3.8
대구,2025-03-05,0
대구,2025-03-06,0
대구,2025-03-07,
대구,2025-03-08,0
대구,2025-03-09,
대구,2025-03-10,
대구,2025-03-11,
대구,2025-03-12,
대구,2025-03-13,
대구,2025-03-14,
대구,2025-03-15,0.4
대구,2025-03-16,2.1
대구,2025-03-17,
대구,2025-03-18,0.1
대구,2025-03-19,
대구,2025-03-20,
대구,2025-03-21,
대구,2025-03-22,
대구,2025-03-23,
대구,2025-03-24,
대구,2025-03-25,
대구,2025-03-26,
대구,2025-03-27,1.2
대구,2025-03-28,0.4
대구,2025-03-29,0
대구,2025-03-30,
대구,2025-03-31,
대구,2025-04-01,
대구,2025-04-02,8.1
대구,2025-04-03,
대구,2025-04-04,
대구,2025-04-05,0
대구,2025-04-06,
대구,2025-04-07,
대구,2025-04-08,
대구,2025-04-09,0
대구,2025-04-10,
대구,2025-04-11,
전북,2015-04-12,
전북,2015-04-13,0.3
전북,2015-04-14,6.5
전북,2015-04-15,1.5
전북,2015-04-16,3
전북,2015-04-17,
전북,2015-04-18,5.5
전북,2015-04-19,0.5
전북,2015-04-20,11
전북,2015-04-21,
전북,2015-04-22,
전북,2015-04-23,
전북,2015-04-24,
전북,2015-04-25,
전북,2015-04-26,
전북,2015-04-27,
전북,2015-04-28,5.5
전북,2015-04-29,20.5
전북,2015-04-30,0.5
전북,2015-05-01,
전북,2015-05-02,0.2
전북,2015-05-03,14.5
전북,2015-05-04,
전북,2015-05-05,
전북,2015-05-06,
전북,2015-05-07,
전북,2015-05-08,
전북,2015-05-09,0.2
전북,2015-05-10,
전북,2015-05-11,5
전북,2015-05-12,16.5
전북,2015-05-13,
전북,2015-05-14,
전북,2015-05-15,0
전북,2015-05-16,
전북,2015-05-17,
전북,2015-05-18,
전북,2015-05-19,
전북,2015-05-20,0.2
전북,2015-05-21,
전북,2015-05-22,
전북,2015-05-23,
전북,2015-05-24,
전북,2015-05-25,
전북,2015-05-26,
전북,2015-05-27,
전북,2015-05-28,
전북,2015-05-29,
전북,2015-05-30,4
전북,2015-05-31,
전북,2015-06-01,
전북,2015-06-02,
전북,2015-06-03,
전북,2015-06-04,
전북,2015-06-05,0.4
전북,2015-06-06,
전북,2015-06-07,
전북,2015-06-08,0.5
전북,2015-06-09,
전북,2015-06-10,
전북,2015-06-11,0.2
전북,2015-06-12,0
전북,2015-06-13,
전북,2015-06-14,21.5
전북,2015-06-15,
전북,2015-06-16,
전북,2015-06-17,25
전북,2015-06-18,
전북,2015-06-19,
전북,2015-06-20,3.5
전북,2015-06-21,2
전북,2015-06-22,
전북,2015-06-23,
전북,2015-06-24,0
전북,2015-06-25,22.1
전북,2015-06-26,36.1
전북,2015-06-27,6.3
전북,2015-06-28,
전북,2015-06-29,
전북,2015-06-30,7.1
전북,2015-07-01,0.4
전북,2015-07-02,0
전북,2015-07-03,
전북,2015-07-04,
전북,2015-07-05,0
전북,2015-07-06,
전북,2015-07-07,5.2
전북,2015-07-08,23.9
전북,2015-07-09,9.3
전북,2015-07-10,
전북,2015-07-11,3.9
전북,2015-07-12,8.6
전북,2015-07-13,8.3
전북,2015-07-14,
전북,2015-07-15,0
전북,2015-07-16,
전북,2015-07-17,0
전북,2015-07-18,1.5
전북,2015-07-19,0
전북,2015-07-20,0.8
전북,2015-07-21,29.5
전북,2015-07-22,11.6
전북,2015-07-23,10.5
전북,2015-07-24,3.5
전북,2015-07-25,
전북,2015-07-26,
전북,2015-07-27,1.5
전북,2015-07-28,1.1
전북,2015-07-29,2.3
전북,2015-07-30,
전북,2015-07-31,
전북,2015-08-01,
전북,2015-08-02,
전북,2015-08-03,
전북,2015-08-04,
전북,2015-08-05,
전북,2015-08-06,
전북,2015-08-07,0
전북,2015-08-08,0.4
전북,2015-08-09,
전북,2015-08-10,
전북,2015-08-11,4.8
전북,2015-08-12,2.6
전북,2015-08-13,0
전북,2015-08-14,
전북,2015-08-15,
전북,2015-08-16,7.3
전북,2015-08-17,
전북,2015-08-18,
전북,2015-08-19,0
전북,2015-08-20,9.7
전북,2015-08-21,12.1
전북,2015-08-22,0
전북,2015-08-23,
전북,2015-08-24,0
전북,2015-08-25,12.1
전북,2015-08-26,
전북,2015-08-27,0
전북,2015-08-28,
전북,2015-08-29,
전북,2015-08-30,
전북,2015-08-31,
전북,2015-09-01,1
전북,2015-09-02,23.5
전북,2015-09-03,
전북,2015-09-04,
전북,2015-09-05,0
전북,2015-09-06,0
전북,2015-09-07,
전북,2015-09-08,
전북,2015-09-09,
전북,2015-09-10,
전북,2015-09-11,0.2
전북,2015-09-12,12
전북,2015-09-13,
전북,2015-09-14,
전북,2015-09-15,
전북,2015-09-16,
전북,2015-09-17,
전북,2015-09-18,
전북,2015-09-19,
전북,2015-09-20,
전북,2015-09-21,
전북,2015-09-22,
전북,2015-09-23,0
전북,2015-09-24,
전북,2015-09-25,
전북,2015-09-26,
전북,2015-09-27,
전북,2015-09-28,
전북,2015-09-29,
전북,2015-09-30,0
전북,2015-10-01,43.5
전북,2015-10-02,
전북,2015-10-03,
전북,2015-10-04,
전북,2015-10-05,
전북,2015-10-06,
전북,2015-10-07,
전북,2015-10-08,
전북,2015-10-09,0.5
전북,2015-10-10,6.1
전북,2015-10-11,6.9
전북,2015-10-12,1
전북,2015-10-13,0
전북,2015-10-14,
전북,2015-10-15,
전북,2015-10-16,
전북,2015-10-17,
전북,2015-10-18,
전북,2015-10-19,
전북,2015-10-20,
전북,2015-10-21,
전북,2015-10-22,
전북,2015-10-23,
전북,2015-10-24,2.6
전북,2015-10-25,
전북,2015-10-26,
전북,2015-10-27,36
전북,2015-10-28,
전북,2015-10-29,1.5
전북,2015-10-30,0
전북,2015-10-31,
전북,2015-11-01,
전북,2015-11-02,0
전북,2015-11-03,
전북,2015-11-04,
전북,2015-11-05,
전북,2015-11-06,1.4
전북,2015-11-07,26.2
전북,2015-11-08,5.9
전북,2015-11-09,0.6
전북,2015-11-10,
전북,2015-11-11,
전북,2015-11-12,
전북,2015-11-13,16.7
전북,2015-11-14,3.3
전북,2015-11-15,
전북,2015-11-16,7.4
전북,2015-11-17,0.1
전북,2015-11-18,4.3
전북,2015-11-19,0.9
전북,2015-11-20,
전북,2015-11-21,
전북,2015-11-22,
전북,2015-11-23,4
전북,2015-11-24,0
전북,2015-11-25,10.7
전북,2015-11-26,21
전북,2015-11-27,0.3
전북,2015-11-28,
전북,2015-11-29,0
전북,2015-11-30,0
전북,2015-12-01,
전북,2015-12-02,7.6
전북,2015-12-03,3.4
전북,2015-12-04,2.7
전북,2015-12-05,
전북,2015-12-06,
전북,2015-12-07,
전북,2015-12-08,
전북,2015-12-09,
전북,2015-12-10,17.2
전북,2015-12-11,0.1
전북,2015-12-12,
전북,2015-12-13,
전북,2015-12-14,4.3
전북,2015-12-15,1.1
전북,2015-12-16,8.7
전북,2015-12-17,0
전북,2015-12-18,
전북,2015-12-19,
전북,2015-12-20,0.9
전북,2015-12-21,1.6
전북,2015-12-22,0
전북,2015-12-23,5.7
전북,2015-12-24,
전북,2015-12-25,
전북,2015-12-26,0
전북,2015-12-27,
전북,2015-12-28,
전북,2015-12-29,
전북,2015-12-30,4.9
전북,2015-12-31,0.4
전북,2016-01-01,
전북,2016-01-02,
전북,2016-01-03,
전북,2016-01-04,
전북,2016-01-05,
전북,2016-01-06,
전북,2016-01-07,
전북,2016-01-08,0
전북,2016-01-09,0
전북,2016-01-10,
전북,2016-01-11,
전북,2016-01-12,0
전북,2016-01-13,2.3
전북,2016-01-14,0
전북,2016-01-15,0
전북,2016-01-16,
전북,2016-01-17,8.3
전북,2016-01-18,1.4
전북,2016-01-19,0.8
전북,2016-01-20,0
전북,2016-01-21,
전북,2016-01-22,
전북,2016-01-23,4.4
전북,2016-01-24,1.3
전북,2016-01-25,0
전북,2016-01-26,0
전북,2016-01-27,
전북,2016-01-28,2.2
전북,2016-01-29,4.5
전북,2016-01-30,
전북,2016-01-31,
전북,2016-02-01,
전북,2016-02-02,
전북,2016-02-03,
전북,2016-02-04,
전북,2016-02-05,
전북,2016-02-06,0
전북,2016-02-07,
전북,2016-02-08,
전북,2016-02-09,
전북,2016-02-10,
전북,2016-02-11,0.4
전북,2016-02-12,11.6
전북,2016-02-13,5
전북,2016-02-14,0.7
전북,2016-02-15,0.2
전북,2016-02-16,1.7
전북,2016-02-17,0.4
전북,2016-02-18,
전북,2016-02-19,
전북,2016-02-20,
전북,2016-02-21,
전북,2016-02-22,
전북,2016-02-23,0
전북,2016-02-24,
전북,2016-02-25,
전북,2016-02-26,2.9
전북,2016-02-27,0.3
전북,2016-02-28,8.3
전북,2016-02-29,0.1
전북,2016-03-01,
전북,2016-03-02,
전북,2016-03-03,
전북,2016-03-04,4
전북,2016-03-05,54.3
전북,2016-03-06,0
전북,2016-03-07,
전북,2016-03-08,0
전북,2016-03-09,
전북,2016-03-10,
전북,2016-03-11,
전북,2016-03-12,
전북,2016-03-13,
전북,2016-03-14,
전북,2016-03-15,
전북,2016-03-16,
전북,2016-03-17,
전북,2016-03-18,8.7
전북,2016-03-19,
전북,2016-03-20,
전북,2016-03-21,
전북,2016-03-22,
전북,2016-03-23,
전북,2016-03-24,
전북,2016-03-25,
전북,2016-03-26,
전북,2016-03-27,
전북,2016-03-28,
전북,2016-03-29,
전북,2016-03-30,
전북,2016-03-31,
전북,2016-04-01,
전북,2016-04-02,
전북,2016-04-03,1.8
전북,2016-04-04,1.8
전북,2016-04-05,
전북,2016-04-06,27.3
전북,2016-04-07,21.5
전북,2016-04-08,
전북,2016-04-09,
전북,2016-04-10,
전북,2016-04-11,
전북,2016-04-12,0.5
전북,2016-04-13,10.6
전북,2016-04-14,
전북,2016-04-15,
전북,2016-04-16,13.6
전북,2016-04-17,9.9
전북,2016-04-18,1.6
전북,2016-04-19,
전북,2016-04-20,0.3
전북,2016-04-21,29
전북,2016-04-22,
전북,2016-04-23,
전북,2016-04-24,
전북,2016-04-25,
전북,2016-04-26,0.8
전북,2016-04-27,22.3
전북,2016-04-28,3.2
전북,2016-04-29,
전북,2016-04-30,
전북,2016-05-01,
전북,2016-05-02,7.2
전북,2016-05-03,13.4
전북,2016-05-04,
전북,2016-05-05,0
전북,2016-05-06,0.2
전북,2016-05-07,
전북,2016-05-08,
전북,2016-05-09,
전북,2016-05-10,16.1
전북,2016-05-11,0
전북,2016-05-12,
전북,2016-05-13,0
전북,2016-05-14,
전북,2016-05-15,15.1
전북,2016-05-16,8.1
전북,2016-05-17,
전북,2016-05-18,
전북,2016-05-19,
전북,2016-05-20,
전북,2016-05-21,
전북,2016-05-22,
전북,2016-05-23,
전북,2016-05-24,22.9
전북,2016-05-25,
전북,2016-05-26,0
전북,2016-05-27,
전북,2016-05-28,0
전북,2016-05-29,1.3
전북,2016-05-30,
전북,2016-05-31,
전북,2016-06-01,
전북,2016-06-02,
전북,2016-06-03,
전북,2016-06-04,1.3
전북,2016-06-05,
전북,2016-06-06,3.1
전북,2016-06-07,0.2
전북,2016-06-08,
전북,2016-06-09,
전북,2016-06-10,
전북,2016-06-11,13
전북,2016-06-12,0
전북,2016-06-13,0
전북,2016-06-14,0
전북,2016-06-15,1.4
전북,2016-06-16,0
전북,2016-06-17,
전북,2016-06-18,
전북,2016-06-19,0
전북,2016-06-20,9.2
전북,2016-06-21,1.3
전북,2016-06-22,0
전북,2016-06-23,0
전북,2016-06-24,27.7
전북,2016-06-25,
전북,2016-06-26,
전북,2016-06-27,38
전북,2016-06-28,
전북,2016-06-29,0
전북,2016-06-30,0.6
전북,2016-07-01,47.7
전북,2016-07-02,49.6
전북,2016-07-03,25.6
전북,2016-07-04,57.4
전북,2016-07-05,8.9
전북,2016-07-06,33.3
전북,2016-07-07,0.1
전북,2016-07-08,0
전북,2016-07-09,
전북,2016-07-10,
전북,2016-07-11,13.8
전북,2016-07-12,0.9
전북,2016-07-13,0
전북,2016-07-14,0
전북,2016-07-15,0.7
전북,2016-07-16,5.5
전북,2016-07-17,
전북,2016-07-18,
전북,2016-07-19,2.9
전북,2016-07-20,
전북,2016-07-21,
전북,2016-07-22,
전북,2016-07-23,
전북,2016-07-24,
전북,2016-07-25,
전북,2016-07-26,
전북,2016-07-27,5.4
전북,2016-07-28,0
전북,2016-07-29,
전북,2016-07-30,
전북,2016-07-31,
전북,2016-08-01,
전북,2016-08-02,0
전북,2016-08-03,0
전북,2016-08-04,0.2
전북,2016-08-05,7
전북,2016-08-06,16.5
전북,2016-08-07,0
전북,2016-08-08,
전북,2016-08-09,
전북,2016-08-10,
전북,2016-08-11,
전북,2016-08-12,
전북,2016-08-13,
전북,2016-08-14,
전북,2016-08-15,0.4
전북,2016-08-16,
전북,2016-08-17,
전북,2016-08-18,2.3
전북,2016-08-19,
전북,2016-08-20,
전북,2016-08-21,
전북,2016-08-22,
전북,2016-08-23,4.4
전북,2016-08-24,0
전북,2016-08-25,
전북,2016-08-26,1.8
전북,2016-08-27,0.1
전북,2016-08-28,0.7
전북,2016-08-29,
전북,2016-08-30,1.2
전북,2016-08-31,1.2
전북,2016-09-01,
전북,2016-09-02,0.3
전북,2016-09-03,0
전북,2016-09-04,0
전북,2016-09-05,2.6
전북,2016-09-06,
전북,2016-09-07,0.2
전북,2016-09-08,0
전북,2016-09-09,
전북,2016-09-10,0
전북,2016-09-11,
전북,2016-09-12,0.9
전북,2016-09-13,
전북,2016-09-14,
전북,2016-09-15,
전북,2016-09-16,15.2
전북,2016-09-17,95.2
전북,2016-09-18,12.6
전북,2016-09-19,
전북,2016-09-20,
전북,2016-09-21,
전북,2016-09-22,
전북,2016-09-23,
전북,2016-09-24,
전북,2016-09-25,
전북,2016-09-26,0.6
전북,2016-09-27,6.8
전북,2016-09-28,0
전북,2016-09-29,0
전북,2016-09-30,11
전북,2016-10-01,0.6
전북,2016-10-02,3.1
전북,2016-10-03,6.1
전북,2016-10-04,
전북,2016-10-05,47.5
전북,2016-10-06,
전북,2016-10-07,14.2
전북,2016-10-08,41.4
전북,2016-10-09,
전북,2016-10-10,
전북,2016-10-11,
전북,2016-10-12,
전북,2016-10-13,
전북,2016-10-14,
전북,2016-10-15,
전북,2016-10-16,26.2
전북,2016-10-17,3.4
전북,2016-10-18,
전북,2016-10-19,
전북,2016-10-20,
전북,2016-10-21,0
전북,2016-10-22,0
전북,2016-10-23,0
전북,2016-10-24,0
전북,2016-10-25,7.8
전북,2016-10-26,
전북,2016-10-27,0
전북,2016-10-28,2
전북,2016-10-29,
전북,2016-10-30,
전북,2016-10-31,0
전북,2016-11-01,
전북,2016-11-02,
전북,2016-11-03,0.2
전북,2016-11-04,
전북,2016-11-05,
전북,2016-11-06,
전북,2016-11-07,2.3
전북,2016-11-08,6.5
전북,2016-11-09,
전북,2016-11-10,5.1
전북,2016-11-11,1.8
전북,2016-11-12,
전북,2016-11-13,0
전북,2016-11-14,0.3
전북,2016-11-15,
전북,2016-11-16,
전북,2016-11-17,
전북,2016-11-18,12.7
전북,2016-11-19,0.7
전북,2016-11-20,0
전북,2016-11-21,0.2
전북,2016-11-22,0
전북,2016-11-23,
전북,2016-11-24,
전북,2016-11-25,
전북,2016-11-26,5.4
전북,2016-11-27,0
전북,2016-11-28,
전북,2016-11-29,
전북,2016-11-30,2.3
전북,2016-12-01,0
전북,2016-12-02,
전북,2016-12-03,
전북,2016-12-04,
전북,2016-12-05,0
전북,2016-12-06,
전북,2016-12-07,0.1
전북,2016-12-08,2.5
전북,2016-12-09,3.3
전북,2016-12-10,
전북,2016-12-11,
전북,2016-12-12,0
전북,2016-12-13,
전북,2016-12-14,
전북,2016-12-15,
전북,2016-12-16,
전북,2016-12-17,
전북,2016-12-18,0
전북,2016-12-19,3.2
전북,2016-12-20,
전북,2016-12-21,10.1
전북,2016-12-22,13.8
전북,2016-12-23,2.4
전북,2016-12-24,
전북,2016-12-25,
전북,2016-12-26,11.2
전북,2016-12-27,0
전북,2016-12-28,
전북,2016-12-29,0.2
전북,2016-12-30,
전북,2016-12-31,0
전북,2017-01-01,
전북,2017-01-02,
전북,2017-01-03,
전북,2017-01-04,
전북,2017-01-05,
전북,2017-01-06,0
전북,2017-01-07,
전북,2017-01-08,0
전북,2017-01-09,0
전북,2017-01-10,
전북,2017-01-11,0
전북,2017-01-12,0
전북,2017-01-13,0.5
전북,2017-01-14,
전북,2017-01-15,
전북,2017-01-16,
전북,2017-01-17,
전북,2017-01-18,
전북,2017-01-19,
전북,2017-01-20,1.6
전북,2017-01-21,1.1
전북,2017-01-22,0
전북,2017-01-23,0
전북,2017-01-24,
전북,2017-01-25,
전북,2017-01-26,
전북,2017-01-27,1.2
전북,2017-01-28,
전북,2017-01-29,7.5
전북,2017-01-30,1.5
전북,2017-01-31,
전북,2017-02-01,
전북,2017-02-02,
전북,2017-02-03,
전북,2017-02-04,0
전북,2017-02-05,2.1
전북,2017-02-06,
전북,2017-02-07,
전북,2017-02-08,0
전북,2017-02-09,0
전북,2017-02-10,0
전북,2017-02-11,0
전북,2017-02-12,0
전북,2017-02-13,0
전북,2017-02-14,
전북,2017-02-15,
전북,2017-02-16,3.7
전북,2017-02-17,3.3
전북,2017-02-18,
전북,2017-02-19,4.3
전북,2017-02-20,17.3
전북,2017-02-21,
전북,2017-02-22,21.9
전북,2017-02-23,
전북,2017-02-24,
전북,2017-02-25,
전북,2017-02-26,
전북,2017-02-27,
전북,2017-02-28,
전북,2017-03-01,2
전북,2017-03-02,6.7
전북,2017-03-03,
전북,2017-03-04,
전북,2017-03-05,
전북,2017-03-06,
전북,2017-03-07,1.9
전북,2017-03-08,0
전북,2017-03-09,
전북,2017-03-10,
전북,2017-03-11,
전북,2017-03-12,
전북,2017-03-13,
전북,2017-03-14,
전북,2017-03-15,
전북,2017-03-16,
전북,2017-03-17,
전북,2017-03-18,
전북,2017-03-19,
전북,2017-03-20,3.5
전북,2017-03-21,0.7
전북,2017-03-22,
전북,2017-03-23,
전북,2017-03-24,
전북,2017-03-25,2.9
전북,2017-03-26,
전북,2017-03-27,0
전북,2017-03-28,3.2
전북,2017-03-29,1.6
전북,2017-03-30,
전북,2017-03-31,1.6
전북,2017-04-01,2.2
전북,2017-04-02,
전북,2017-04-03,
전북,2017-04-04,
전북,2017-04-05,9.9
전북,2017-04-06,7.6
전북,2017-04-07,
전북,2017-04-08,
전북,2017-04-09,
전북,2017-04-10,0
전북,2017-04-11,12.2
전북,2017-04-12,
전북,2017-04-13,
전북,2017-04-14,0
전북,2017-04-15,0
전북,2017-04-16,
전북,2017-04-17,18.2
전북,2017-04-18,0.1
전북,2017-04-19,
전북,2017-04-20,2.9
전북,2017-04-21,
전북,2017-04-22,
전북,2017-04-23,
전북,2017-04-24,
전북,2017-04-25,4
전북,2017-04-26,0.7
전북,2017-04-27,
전북,2017-04-28,
전북,2017-04-29,
전북,2017-04-30,
전북,2017-05-01,
전북,2017-05-02,
전북,2017-05-03,
전북,2017-05-04,0
전북,2017-05-05,9
전북,2017-05-06,
전북,2017-05-07,
전북,2017-05-08,
전북,2017-05-09,18.1
전북,2017-05-10,2.6
전북,2017-05-11,0
전북,2017-05-12,0.2
전북,2017-05-13,0.2
전북,2017-05-14,
전북,2017-05-15,
전북,2017-05-16,
전북,2017-05-17,
전북,2017-05-18,
전북,2017-05-19,
전북,2017-05-20,
전북,2017-05-21,
전북,2017-05-22,
전북,2017-05-23,
전북,2017-05-24,2.4
전북,2017-05-25,
전북,2017-05-26,
전북,2017-05-27,
전북,2017-05-28,
전북,2017-05-29,
전북,2017-05-30,
전북,2017-05-31,19
전북,2017-06-01,
전북,2017-06-02,
전북,2017-06-03,0.2
전북,2017-06-04,
전북,2017-06-05,
전북,2017-06-06,3.1
전북,2017-06-07,0.9
전북,2017-06-08,
전북,2017-06-09,
전북,2017-06-10,
전북,2017-06-11,
전북,2017-06-12,0
전북,2017-06-13,
전북,2017-06-14,
전북,2017-06-15,
전북,2017-06-16,
전북,2017-06-17,
전북,2017-06-18,
전북,2017-06-19,
전북,2017-06-20,
전북,2017-06-21,
전북,2017-06-22,
전북,2017-06-23,
전북,2017-06-24,3.5
전북,2017-06-25,
전북,2017-06-26,66.3
전북,2017-06-27,24.3
전북,2017-06-28,1.7
전북,2017-06-29,0
전북,2017-06-30,0
전북,2017-07-01,1.8
전북,2017-07-02,8.3
전북,2017-07-03,12.7
전북,2017-07-04,2.3
전북,2017-07-05,0
전북,2017-07-06,2.1
전북,2017-07-07,1.3
전북,2017-07-08,37.6
전북,2017-07-09,16.6
전북,2017-07-10,12.2
전북,2017-07-11,3.5
전북,2017-07-12,
전북,2017-07-13,
전북,2017-07-14,1.9
전북,2017-07-15,58.5
전북,2017-07-16,
전북,2017-07-17,9.5
전북,2017-07-18,1.3
전북,2017-07-19,0
전북,2017-07-20,
전북,2017-07-21,
전북,2017-07-22,
전북,2017-07-23,0
전북,2017-07-24,0.4
전북,2017-07-25,16.1
전북,2017-07-26,
전북,2017-07-27,
전북,2017-07-28,0
전북,2017-07-29,1.9
전북,2017-07-30,4.7
전북,2017-07-31,23.7
전북,2017-08-01,
전북,2017-08-02,4.6
전북,2017-08-03,
전북,2017-08-04,
전북,2017-08-05,
전북,2017-08-06,
전북,2017-08-07,
전북,2017-08-08,0
전북,2017-08-09,13.1
전북,2017-08-10,0.8
전북,2017-08-11,
전북,2017-08-12,
전북,2017-08-13,11.7
전북,2017-08-14,41.8
전북,2017-08-15,1.6
전북,2017-08-16,1.3
전북,2017-08-17,0
전북,2017-08-18,1.2
전북,2017-08-19,0
전북,2017-08-20,2.4
전북,2017-08-21,72.8
전북,2017-08-22,9.6
전북,2017-08-23,2.2
전북,2017-08-24,79.1
전북,2017-08-25,0
전북,2017-08-26,
전북,2017-08-27,
전북,2017-08-28,29.8
전북,2017-08-29,0.3
전북,2017-08-30,0
전북,2017-08-31,
전북,2017-09-01,
전북,2017-09-02,
전북,2017-09-03,
전북,2017-09-04,
전북,2017-09-05,10.5
전북,2017-09-06,9.3
전북,2017-09-07,0
전북,2017-09-08,
전북,2017-09-09,
전북,2017-09-10,0
전북,2017-09-11,33
전북,2017-09-12,
전북,2017-09-13,
전북,2017-09-14,
전북,2017-09-15,
전북,2017-09-16,
